Player,Weight (kg),Height (cm),Birthday,Year Turned Pro,Right-Left-Handed,Two-One-Backhanded,Matches,Wins,Losses,Winning Ratio,Ace (%),Double Fault (%),1st Serve In (%),1st Serve Win (%),2nd Serve Win (%),Total Points Win (%),Return Points Win (%),Dominant Rate
Julien Boutter,86.0,191.0,1974-04-05,1996,1,,335,177,158,0.5283582089552239,11.79383561643836,8.222602739726028,55.53013698630136,74.23561643835617,48.77876712328763,48.957534246575364,34.53972602739728,0.9886986301369859
Francisco Yunis,80.0,191.0,1964-08-12,1982,1,,259,122,137,0.47104247104247104,1.975,1.7500000000000002,62.625,61.0875,51.224999999999994,48.1625,38.0625,0.9275000000000001
Jared Donaldson,75.0,188.0,1996-10-09,2014,1,1,330,185,145,0.5606060606060606,7.0808593749999975,4.599999999999997,52.44570312499999,73.94843750000001,52.213281249999994,50.34296875000002,37.537500000000016,1.1276171875
Jaime Pulgar Garcia,0.0,0.0,1989-04-05,,,,335,178,157,0.5313432835820896,2.5666666666666664,3.633333333333333,66.72222222222223,62.233333333333334,42.71111111111111,46.077777777777776,36.94444444444444,0.8555555555555556
Ricardo Urzua Rivera,65.0,0.0,1989-02-10,,1,0,294,139,155,0.47278911564625853,0.48,7.95,64.89,61.53000000000001,40.21,47.309999999999995,39.81,0.9950000000000001
Alberto Mancini,79.0,180.0,1969-05-20,1987,1,,337,190,147,0.5637982195845698,3.6113821138211373,2.6943089430894287,63.05772357723576,66.8650406504065,51.2609756097561,49.38130081300811,37.67642276422762,1.0340650406504066
Sashi Menon,73.0,180.0,1952-08-09,,1,,338,127,211,0.3757396449704142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Davydov,85.0,188.0,1996-10-18,,1,1,168,69,99,0.4107142857142857,2.95,14.1,52.05,76.94999999999999,29.7,43.6,31.0,0.7
Haydn Lewis,87.0,0.0,1986-01-02,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikael Pernfors,68.0,173.0,1963-07-16,1985,1,,336,197,139,0.5863095238095238,4.232758620689657,3.772413793103449,52.11034482758619,66.01551724137931,49.65344827586207,48.38965517241377,38.84655172413794,0.9836206896551729
Nicolaas Scholtz,0.0,0.0,1991-02-05,,1,1,328,214,114,0.6524390243902439,13.036842105263158,5.128947368421052,62.26052631578949,75.47631578947369,48.05000000000001,47.96315789473683,30.992105263157903,0.9544736842105266
Marcelo Demoliner,87.0,191.0,1989-01-18,,1,0,336,190,146,0.5654761904761905,7.273255813953486,4.381395348837208,61.75930232558143,68.89883720930231,48.1093023255814,47.665116279069764,33.98953488372092,0.9920930232558142
Mao Xin Gong,73.0,178.0,1987-08-24,2006,1,1,335,175,160,0.5223880597014925,3.9475000000000007,5.17,61.04,64.66749999999999,46.25249999999999,46.4375,35.157500000000006,0.898375
Calin Manda,83.0,185.0,1998-04-03,,1,1,239,103,136,0.4309623430962343,2.2,4.425,67.975,64.75,42.925,44.25,27.525000000000002,0.7
Calum Puttergill,78.0,183.0,1993-10-22,,1,1,227,79,148,0.34801762114537443,3.2562500000000005,6.307812500000002,61.00468749999999,60.928125,45.284375000000004,48.159375,41.246874999999996,1.0171875000000001
Chris Wettengel,0.0,0.0,1982-04-17,,,,167,69,98,0.41317365269461076,2.1999999999999997,5.892307692307692,64.48461538461538,63.01538461538462,47.47692307692307,45.70769230769231,32.5,0.8
Morgan Phillips,0.0,0.0,1984-06-23,,,,333,173,160,0.5195195195195195,3.3,2.761538461538462,62.123076923076916,64.3923076923077,50.73846153846154,46.3,34.34615384615385,0.9707692307692308
Patrick McEnroe,73.0,183.0,1966-07-01,1988,1,,332,152,180,0.4578313253012048,3.4983739837398375,3.8000000000000003,60.665447154471565,66.7170731707317,50.040650406504064,49.77276422764231,39.61869918699182,1.0480487804878045
Slobodan Zivojinovic,100.0,198.0,1963-07-23,,1,,331,177,154,0.5347432024169184,14.344444444444443,3.5333333333333337,56.144444444444446,75.53333333333333,54.74444444444445,48.388888888888886,29.333333333333332,0.9355555555555556
Francesco Cancellotti,75.0,183.0,1963-02-27,,1,,270,132,138,0.4888888888888889,2.2750000000000004,1.5,66.7,58.825,41.05,46.0,38.65,0.885
Tihomir Grozdanov,0.0,0.0,1987-04-29,,,,328,178,150,0.5426829268292683,3.4099999999999993,7.7,52.239999999999995,68.95,45.910000000000004,48.96,39.86999999999999,1.159
Tarik Benhabiles,64.0,175.0,1965-02-05,,1,,279,116,163,0.4157706093189964,5.6499999999999995,3.9125,53.318749999999994,67.24374999999999,44.475,46.099999999999994,35.1375,0.846875
Patrik Rikl,80.0,185.0,1999-01-06,,1,1,194,110,84,0.5670103092783505,7.355172413793102,4.158620689655172,60.775862068965516,68.76896551724138,48.57241379310345,49.16896551724138,37.462068965517254,1.052068965517241
Domagoj Biljesko,82.0,191.0,1997-06-28,,1,1,195,62,133,0.31794871794871793,4.18,7.840000000000001,55.85999999999999,65.91999999999999,37.36,41.839999999999996,27.46,0.5940000000000001
Victor Nunez,90.0,173.0,1991-05-25,,1,1,167,48,119,0.2874251497005988,1.7190476190476192,6.061904761904761,57.53333333333334,54.39999999999999,39.7047619047619,41.561904761904756,34.07142857142857,0.6814285714285714
Eric Jelen,77.0,180.0,1965-03-11,,1,,330,170,160,0.5151515151515151,1.62,3.642857142857143,68.59428571428572,61.98285714285714,44.81142857142857,47.13142857142857,36.291428571428575,0.8888571428571428
Ryusei Makiguchi,78.0,175.0,1991-05-03,,1,1,329,139,190,0.42249240121580545,2.1285714285714286,4.3999999999999995,68.64285714285714,60.9,42.8,45.98571428571428,34.18571428571429,0.7871428571428571
Wesley Whitehouse,91.0,191.0,1979-03-13,1998,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Popp,90.0,198.0,1976-11-04,1997,1,1,293,166,127,0.5665529010238908,5.1495412844036705,5.840366972477065,62.22385321100918,68.66880733944959,48.565137614678875,48.85229357798164,36.724770642201825,1.0353211009174312
Trey Waltke,66.0,173.0,1955-03-16,,1,,329,142,187,0.4316109422492401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirko Martinez,70.0,175.0,1998-04-03,,1,1,210,89,121,0.4238095238095238,1.3727272727272728,4.7272727272727275,70.47272727272727,57.98181818181817,45.93636363636364,46.054545454545455,37.67272727272728,0.9854545454545455
Rhyne Williams,84.0,185.0,1991-03-22,2011,1,1,327,179,148,0.5474006116207951,9.427215189873417,3.628481012658228,60.52658227848098,71.65253164556962,50.84620253164556,49.80063291139239,36.15569620253165,1.1116455696202534
Hyun Woo Nam,0.0,0.0,1985-01-09,,,,328,164,164,0.5,3.94,2.16,67.7,63.7,54.7,49.11999999999999,36.58,1.128
Michael Tebbutt,82.0,191.0,1970-12-22,1993,0,,327,156,171,0.47706422018348627,12.62739726027398,7.409589041095892,52.099315068493176,77.8931506849315,46.83698630136983,49.610273972602776,35.74383561643837,1.0201369863013698
Paul Kronk,0.0,0.0,1954-09-22,,1,,329,126,203,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Campbell,79.0,183.0,1970-10-22,1993,1,,327,175,152,0.5351681957186545,4.055813953488372,3.958139534883719,58.66395348837209,64.56627906976745,46.63372093023257,46.389534883720934,35.08837209302325,0.8749999999999992
Joachim Johansson,90.0,198.0,1982-07-01,2000,1,0,317,203,114,0.6403785488958991,18.744354838709683,5.68306451612903,61.76370967741935,79.74758064516129,53.13548387096775,50.53467741935486,31.879838709677433,1.1737096774193552
Eduardo Bengoechea,78.0,185.0,1959-07-02,,1,,238,112,126,0.47058823529411764,1.0,2.1166666666666667,70.14999999999999,62.76666666666666,45.199999999999996,49.53333333333333,42.28333333333334,0.9783333333333335
Samuel Bensoussan,68.0,170.0,1991-11-18,,1,1,325,171,154,0.5261538461538462,2.94,2.68,57.08,56.28000000000001,44.959999999999994,47.480000000000004,43.3,1.102
Pavel Krainik,0.0,0.0,1992-09-28,,1,,325,105,220,0.3230769230769231,6.271698113207547,5.486792452830189,55.44716981132075,66.98113207547169,43.084905660377366,45.16981132075471,32.25283018867923,0.7830188679245285
James Marsalek,83.0,185.0,1992-04-05,,1,1,324,151,173,0.4660493827160494,5.405263157894737,6.226315789473685,60.626315789473686,68.03157894736842,42.768421052631574,48.36842105263158,38.726315789473674,0.996842105263158
Karan Rastogi,66.0,178.0,1986-10-08,2003,1,1,325,188,137,0.5784615384615385,1.1812500000000001,5.556249999999999,66.025,58.45625,40.012499999999996,43.056250000000006,32.24375,0.7200000000000002
Florian Reynet,0.0,0.0,1986-04-14,,,,6,3,3,0.5,3.95,5.8,53.85,68.95,47.6,3.95,5.8,0.9650000000000001
Fabio Colangelo,0.0,0.0,1981-08-25,,,,10,1,9,0.1,3.6,5.5,60.0,66.7,36.4,39.8,20.9,0.46
Edgardo Massa,85.0,180.0,1981-03-22,1998,1,,315,187,128,0.5936507936507937,3.9625,4.0,58.945833333333326,68.11249999999998,50.416666666666664,49.01666666666666,37.82083333333335,1.0275
Giulio Torroni,75.0,0.0,1983-12-08,,,,234,111,123,0.47435897435897434,0.0,4.8,62.9,64.1,34.8,46.2,38.6,0.83
Sandon Stolle,79.0,193.0,1970-07-13,1991,1,,322,162,160,0.5031055900621118,8.563033175355447,6.744075829383882,57.27677725118483,73.7061611374407,46.16350710900474,49.555924170616095,36.81279620853082,1.0413744075829385
Jean Julien Rojer,84.0,185.0,1981-08-25,2003,1,1,321,203,118,0.632398753894081,9.385714285714286,3.828571428571428,66.6,73.95714285714284,47.98571428571428,50.442857142857136,34.971428571428575,1.1400000000000001
Grigoriy Lomakin,78.0,198.0,1998-03-18,,1,,264,80,184,0.30303030303030304,5.678,3.926,65.71600000000001,63.33200000000001,44.28999999999999,43.424000000000014,29.494,0.7248
Olexiy Kolisnyk,73.0,183.0,1996-04-30,,1,,160,64,96,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Redlicki,86.0,203.0,1993-11-16,,0,1,160,83,77,0.51875,7.505128205128203,3.7974358974358973,63.114102564102545,71.12692307692308,51.26282051282051,49.761538461538464,35.76794871794872,1.0805128205128203
Matthew Barton,85.0,191.0,1991-12-18,2009,1,1,307,170,137,0.5537459283387622,13.828888888888889,4.43777777777778,58.21851851851853,75.72444444444444,48.19851851851851,49.648888888888905,34.21185185185183,1.0405185185185186
Sandor Noszaly,91.0,193.0,1972-03-16,,1,,306,145,161,0.4738562091503268,7.275000000000003,7.2107142857142845,64.28571428571429,67.64464285714284,42.541071428571435,47.35714285714284,35.89107142857143,0.9583928571428569
Libor Pimek,82.0,196.0,1963-08-03,1982,1,,320,168,152,0.525,1.8666666666666665,9.466666666666667,54.78333333333333,62.16666666666666,41.233333333333334,45.65,37.733333333333334,0.855
John James,79.0,183.0,1951-03-07,,1,,323,133,190,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ove Nils Bengtson,93.0,196.0,1945-04-05,,1,,329,143,186,0.43465045592705165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anil Yuksel,78.0,0.0,1990-05-19,,0,1,318,131,187,0.4119496855345912,2.795833333333333,3.9583333333333335,56.92083333333333,59.76249999999999,46.74583333333333,43.35833333333333,31.42083333333333,0.7920833333333334
Nicola Ghedin,74.0,175.0,1988-09-26,,1,1,312,137,175,0.4391025641025641,1.4374999999999998,2.2375000000000003,58.9,60.18750000000001,46.75,44.625,35.8875,0.8262500000000002
Eric Quigley,84.0,185.0,1989-01-30,2012,1,1,316,166,150,0.5253164556962026,8.12783505154639,4.851546391752576,56.0360824742268,72.47216494845362,50.44536082474226,49.95154639175258,36.97938144329896,1.0625773195876287
Fernando Roese,82.0,191.0,1965-08-24,1982,1,,180,85,95,0.4722222222222222,4.3100000000000005,4.4399999999999995,58.540000000000006,64.295,48.3825,47.4175,36.625000000000014,0.9522499999999999
Mark Dickson,78.0,191.0,1959-12-08,1982,1,,319,178,141,0.5579937304075235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Whittington,82.0,188.0,1993-08-11,,1,1,301,165,136,0.5481727574750831,7.703333333333331,6.0875,60.46583333333333,70.65666666666668,48.24916666666669,49.147500000000015,36.35416666666667,1.0140833333333337
Maxim Dubarenco,0.0,0.0,1993-06-24,,,,322,201,121,0.6242236024844721,4.826470588235294,4.01764705882353,64.29705882352941,65.3529411764706,52.28529411764706,48.87941176470589,36.66470588235293,1.0144117647058821
Danilo Marcelino,81.0,193.0,1966-03-08,1986,1,,225,96,129,0.4266666666666667,5.02,3.8175000000000003,57.60000000000001,68.8875,47.575,47.245000000000005,33.897499999999994,0.9107500000000004
Paul Annacone,79.0,185.0,1963-03-20,1984,1,,317,174,143,0.5488958990536278,8.360000000000001,7.330000000000001,55.4,70.61,46.34,47.09,32.55,0.8180000000000002
Constantin Bittoun Kouzmine,73.0,178.0,1999-01-04,2018,0,1,335,169,166,0.5044776119402985,2.5175000000000005,3.44,64.4475,61.61999999999998,46.47499999999999,48.019999999999996,39.134999999999984,0.9902500000000002
Darko Jandric,0.0,0.0,1994-09-02,,,,158,43,115,0.2721518987341772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gero Kretschmer,77.0,191.0,1985-05-06,2004,1,1,316,183,133,0.5791139240506329,6.438888888888888,9.294444444444444,56.355555555555554,69.20555555555555,49.783333333333346,47.76666666666667,35.67222222222222,0.9422222222222223
Jonathan Erlich,78.0,175.0,1977-04-05,1996,1,,300,149,151,0.49666666666666665,7.009090909090909,7.718181818181818,55.58181818181818,67.89090909090909,44.33636363636364,46.80909090909092,35.87272727272727,0.9572727272727274
Mark Knowles,88.0,191.0,1971-09-04,1992,1,,290,144,146,0.496551724137931,4.479999999999999,5.875714285714287,56.517142857142865,67.70714285714283,45.94285714285714,48.06857142857141,38.084285714285706,0.9707142857142855
Francisco Gonzalez,88.0,193.0,1955-11-19,,1,,316,134,182,0.4240506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leny Mitjana,75.0,183.0,1994-08-01,,1,1,159,92,67,0.5786163522012578,0.8,2.6,57.1,55.95,45.5,45.05,39.2,0.81
Michael Zhu,77.0,175.0,1992-08-12,,1,1,254,97,157,0.38188976377952755,1.9000000000000001,4.538461538461538,60.06153846153846,57.83846153846154,44.638461538461534,44.43846153846154,34.9,0.7553846153846154
Marcos Giraldi Requena,0.0,0.0,1993-11-26,,1,1,309,149,160,0.48220064724919093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Trevisan,80.0,183.0,1989-08-13,,1,1,314,173,141,0.5509554140127388,4.367415730337078,4.791011235955057,60.628089887640456,67.88764044943818,47.391011235955055,48.47415730337079,35.97415730337079,0.9717977528089885
Hector Ruiz Cadenas,0.0,0.0,1983-04-27,,,,48,22,26,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Paul Fruttero,79.0,185.0,1981-04-30,2003,1,0,308,147,161,0.4772727272727273,8.657142857142857,5.642857142857143,59.12857142857141,70.99285714285715,48.971428571428575,46.76428571428571,30.428571428571423,0.8221428571428573
Colin Dowdeswell,79.0,185.0,1955-05-12,,1,,316,132,184,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Sebastian Cabal,82.0,185.0,1986-04-25,2005,1,1,313,168,145,0.536741214057508,4.1611650485436895,3.7805825242718445,64.03300970873786,67.46407766990289,51.91262135922331,49.230097087378645,36.77378640776699,1.074757281553398
Jorge Montero,0.0,0.0,1990-09-21,,,,312,125,187,0.40064102564102566,4.99375,5.121875000000001,58.753125,69.04062500000002,46.96875,49.384375,37.665625,1.06125
Daniel Lustig,83.0,191.0,1984-11-25,,1,,313,176,137,0.5623003194888179,10.1,4.15,54.25,68.0,46.75,47.25,36.05,0.87
Marko Ostoja,70.0,175.0,1960-10-20,,1,,312,135,177,0.4326923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Zugarelli,0.0,0.0,1950-01-17,,1,,318,135,183,0.42452830188679247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergey Fomin,34.0,180.0,2001-02-01,,1,1,292,145,147,0.4965753424657534,4.013636363636365,4.507575757575758,58.81818181818182,64.73787878787878,47.399999999999984,47.2439393939394,36.52121212121213,0.922727272727273
Gabriel Donev,70.0,180.0,1996-06-29,,1,1,229,100,129,0.4366812227074236,2.3333333333333335,4.733333333333333,62.93333333333333,54.300000000000004,41.56666666666667,41.26666666666666,32.9,0.6766666666666667
Remi Boutillier,75.0,188.0,1990-01-15,,1,0,309,205,104,0.6634304207119741,7.4969230769230775,3.6169230769230767,62.57692307692306,73.81692307692308,51.275384615384596,51.17384615384615,37.572307692307696,1.1956923076923074
David Novak,0.0,0.0,1983-02-22,,,,8,1,7,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wojtek Kowalski,80.0,183.0,1967-10-10,,1,,312,180,132,0.5769230769230769,7.7266666666666675,3.06,55.766666666666666,66.46666666666667,49.11333333333333,47.85333333333334,37.233333333333334,0.9519999999999998
Pavel Slozil,70.0,173.0,1955-12-29,,1,,312,148,164,0.47435897435897434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yahiya Doumbia,75.0,185.0,1963-08-25,1986,1,,284,176,108,0.6197183098591549,6.050000000000001,4.430000000000001,55.73,71.43,52.169999999999995,52.19000000000001,41.25000000000001,1.125
Ulrich Pinner,0.0,0.0,1954-02-07,,1,,311,171,140,0.5498392282958199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Faria,0.0,0.0,,,1,,155,52,103,0.33548387096774196,3.408,4.1,58.208,60.044,42.244,46.332,39.672,0.878
German Lopez,80.0,193.0,1971-12-29,1990,1,,308,167,141,0.5422077922077922,9.260655737704917,3.3803278688524574,51.898360655737726,73.73770491803279,48.000000000000014,47.90163934426227,34.11311475409835,1.0072131147540981
Jonas Merckx,78.0,173.0,1993-10-04,,1,1,309,174,135,0.5631067961165048,4.266666666666667,9.3,52.86666666666667,66.10000000000001,42.53333333333333,49.4,42.96666666666666,0.9700000000000001
Andre Gaspar Murta,84.0,193.0,1994-08-08,,1,1,309,163,146,0.5275080906148867,1.942857142857143,5.257142857142858,61.0,62.52857142857142,44.214285714285715,49.642857142857146,44.228571428571435,1.0385714285714285
Andreas Maurer,71.0,175.0,1958-03-08,,1,,262,116,146,0.44274809160305345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Arenas Gualda,0.0,0.0,1990-10-31,0,,,308,153,155,0.4967532467532468,1.981818181818182,3.309090909090909,68.82727272727273,57.13636363636363,44.381818181818176,44.95454545454545,36.73636363636364,0.8627272727272728
Florian Fallert,73.0,183.0,1992-05-25,,1,,307,141,166,0.4592833876221498,2.06,5.22,62.84000000000001,61.10000000000001,47.07999999999999,46.519999999999996,37.5,0.8939999999999999
Mike Estep,73.0,173.0,1949-07-19,,1,,326,127,199,0.3895705521472393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Kohen,72.0,0.0,1993-04-20,,1,1,153,58,95,0.3790849673202614,0.5,7.633333333333333,54.96666666666667,63.06666666666666,45.76666666666667,46.73333333333333,38.0,0.8333333333333334
Martin Rios Benitez,0.0,0.0,1987-05-18,,,,153,54,99,0.35294117647058826,1.85,3.65,70.65,58.15,50.0,41.1,25.95,0.58
Florin Mergea,80.0,178.0,1985-01-26,2003,1,0,300,171,129,0.57,3.1684210526315786,5.352631578947368,65.84736842105262,66.12105263157896,50.147368421052626,48.17368421052632,35.51578947368421,1.0405263157894735
Andres Schneiter,0.0,0.0,1976-04-08,,1,,42,17,25,0.40476190476190477,3.7,5.6,63.0,50.0,35.0,34.8,20.0,0.36
Milan Srejber,98.0,203.0,1963-12-30,,1,,260,131,129,0.5038461538461538,9.4,8.35,57.8,67.925,45.775,42.275,24.95,0.7175
Romain Barbosa,80.0,183.0,1994-04-17,,1,1,305,166,139,0.5442622950819672,3.1,4.258333333333334,55.40416666666667,62.345833333333324,46.554166666666674,45.97916666666666,36.3125,0.8429166666666669
Andrei Ciumac,0.0,0.0,1985-09-10,,,,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goran Prpic,75.0,180.0,1964-05-04,1984,1,,262,132,130,0.5038167938931297,3.0566929133858243,3.3393700787401563,71.08110236220476,63.99606299212599,48.16614173228347,50.492913385826775,41.623622047244105,1.0915748031496062
John Feaver,79.0,191.0,1952-02-16,,1,,305,100,205,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franco Feitt,83.0,193.0,1992-09-03,,1,1,151,46,105,0.304635761589404,2.9,8.85,67.375,55.300000000000004,42.75,40.825,28.875,0.6275
Hong Chung,76.0,170.0,1993-05-16,,0,1,164,83,81,0.5060975609756098,1.7551724137931033,3.958620689655172,60.97586206896553,63.365517241379315,51.01724137931033,48.00689655172413,36.23103448275862,0.9310344827586206
David Agung Susanto,0.0,0.0,1991-07-21,,,,164,58,106,0.35365853658536583,3.7,6.45,74.65,61.724999999999994,39.875,47.974999999999994,38.725,0.9075000000000001
Xavier Pujo,74.0,180.0,1977-12-05,2000,1,,26,11,15,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Addison,82.0,193.0,1995-11-12,,1,1,160,50,110,0.3125,7.96875,6.84375,52.86249999999999,69.34375000000001,46.24375,45.887499999999996,32.675,0.816875
Gerardo Lopez Villasenor,91.0,191.0,1995-05-12,2018,1,1,156,79,77,0.5064102564102564,4.571875,3.8593750000000004,62.70312499999999,67.525,48.318749999999994,47.45625000000001,34.3625,0.9453125
Dino Marcan,78.0,178.0,1991-02-12,2008,1,1,299,163,136,0.5451505016722408,1.9985915492957746,5.553521126760563,60.43943661971829,64.39718309859157,48.81714285714285,48.664788732394385,39.229577464788754,1.0300000000000002
Roberto Azar,77.0,185.0,1966-03-21,1984,0,,253,114,139,0.4505928853754941,2.3545454545454545,4.307575757575758,68.1787878787879,59.869696969696975,44.27424242424243,45.44545454545454,35.7909090909091,0.8410606060606064
Richard Matuszewski,77.0,188.0,1964-09-07,1986,1,,261,131,130,0.5019157088122606,5.215999999999999,4.428,62.49599999999999,67.52799999999999,47.571999999999996,47.692,33.48,0.8960000000000001
Henrik Sundstrom,73.0,188.0,1964-02-29,,1,,299,181,118,0.6053511705685619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicola Spear,0.0,0.0,1944-02-22,,1,,341,138,203,0.4046920821114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Cabral,86.0,191.0,1997-01-08,,1,1,150,49,101,0.32666666666666666,5.694117647058825,3.094117647058823,58.96470588235294,60.294117647058826,45.73529411764705,43.48823529411764,32.37647058823529,0.7858823529411767
Ivan Liutarevich,91.0,196.0,1996-02-20,,1,1,180,67,113,0.37222222222222223,5.289473684210526,5.7894736842105265,56.57368421052631,65.17894736842106,43.284210526315796,43.8,30.58947368421052,0.7463157894736842
Chris Eaton,76.0,0.0,1987-11-27,,1,,298,139,159,0.4664429530201342,9.444999999999999,4.430000000000001,66.4,72.00000000000001,49.15,48.795,33.91499999999999,1.0625000000000002
Chase Buchanan,79.0,193.0,1991-06-04,,1,,284,156,128,0.5492957746478874,4.751639344262299,5.426229508196721,63.06475409836067,66.35245901639344,46.198360655737694,48.154918032786895,36.45573770491805,0.9811382113821137
Gleb Alekseenko,85.0,191.0,1983-05-19,0,1,,296,95,201,0.32094594594594594,0.8600000000000001,6.9799999999999995,63.25999999999999,53.88000000000001,36.459999999999994,40.059999999999995,30.68,0.5980000000000001
Jonathan Marray,76.0,183.0,1981-03-10,2000,1,0,296,140,156,0.47297297297297297,6.8999999999999995,6.558333333333334,63.85,71.41666666666667,49.03333333333334,48.13333333333335,32.416666666666664,0.916666666666667
Claudio Panatta,77.0,178.0,1960-02-02,,1,,297,134,163,0.4511784511784512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Elter,77.0,178.0,1958-06-10,,1,,297,140,157,0.4713804713804714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Munoz,0.0,0.0,1951-03-01,,1,,331,131,200,0.3957703927492447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Moeller,69.0,178.0,1999-01-18,,1,1,279,170,109,0.6093189964157706,3.567045454545455,5.146590909090908,59.92386363636364,66.72727272727273,47.87386363636363,50.00340909090908,40.92045454545456,1.105113636363637
Petr Hajek,0.0,0.0,1997-03-12,,,,148,60,88,0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marek Jaloviec,72.0,180.0,1994-02-21,,0,1,297,160,137,0.5387205387205387,5.05625,6.264583333333334,60.922916666666644,65.72499999999998,46.625,46.82916666666667,35.254166666666656,0.9835416666666666
Joffrey De Schepper,91.0,196.0,1991-09-16,,1,0,149,49,100,0.3288590604026846,7.452941176470588,3.8117647058823527,62.1294117647059,69.54117647058823,43.188235294117646,47.952941176470574,35.2,0.9094117647058825
Dennis Nevolo,0.0,0.0,1989-12-22,,1,,285,148,137,0.519298245614035,3.444594594594594,4.225675675675674,57.32027027027028,67.5797297297297,50.828378378378375,49.98108108108111,40.39999999999999,1.132837837837838
Ryler DeHeart,79.0,183.0,1984-01-03,2006,0,0,292,165,127,0.565068493150685,7.520338983050847,3.4779661016949155,61.98305084745765,69.40169491525424,51.844067796610155,49.55762711864408,36.07288135593219,1.0679661016949153
Raphael Baltensperger,78.0,185.0,1997-12-18,,1,1,150,66,84,0.44,3.314285714285714,8.528571428571428,50.42857142857143,67.68571428571428,46.271428571428565,46.228571428571435,34.55714285714286,0.8785714285714287
Nicolas Meister,77.0,180.0,1989-05-15,,1,1,295,165,130,0.559322033898305,3.956962025316457,3.2481012658227852,60.48481012658228,68.21772151898733,51.422784810126586,50.32911392405064,39.27594936708861,1.2641772151898736
Sanam Singh,67.0,175.0,1988-01-11,,1,1,292,175,117,0.5993150684931506,5.467777777777776,5.790000000000003,57.221111111111085,67.63444444444445,48.71777777777776,49.58555555555559,39.6511111111111,1.0878888888888885
Jonathan Canter,79.0,185.0,1965-06-04,1983,1,,294,140,154,0.47619047619047616,2.962500000000001,2.15,53.3625,69.29999999999998,48.1375,47.9625,35.787499999999994,0.9112499999999999
Eddie Edwards,82.0,191.0,1956-07-03,,1,,294,133,161,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Baluda,0.0,0.0,1992-09-30,,,,293,171,122,0.5836177474402731,4.82,4.495555555555555,60.466666666666676,67.50222222222223,42.37555555555555,47.39777777777779,36.657777777777774,0.9493333333333335
Arsenije Zlatanovic,77.0,193.0,1989-12-04,2006,1,,293,131,162,0.447098976109215,6.555555555555555,3.744444444444445,59.71111111111112,57.42222222222223,42.411111111111104,41.83333333333333,33.233333333333334,0.7466666666666666
Jared Palmer,84.0,191.0,1971-07-02,1991,1,,287,165,122,0.5749128919860628,4.6170370370370355,4.59259259259259,60.75555555555557,70.08148148148148,50.01777777777777,49.86518518518517,37.0274074074074,1.0563703703703704
Robbie Weiss,75.0,183.0,1966-12-01,1988,1,,261,129,132,0.4942528735632184,3.3080459770114943,3.940229885057471,66.42988505747124,65.8528735632184,47.024137931034474,48.58965517241377,37.02528735632186,1.0334482758620687
Maxime Mora,73.0,183.0,1997-03-26,,1,1,216,93,123,0.4305555555555556,2.242857142857143,4.464285714285714,55.942857142857136,61.035714285714285,43.692857142857136,46.01428571428572,38.31428571428571,0.835
